Date,Open_SP500,High_SP500,Low_SP500,Close_SP500,Volume_SP500,Open_Yield,High_Yield,Low_Yield,Close_Yield,Volume_Yield,Open_DXY,High_DXY,Low_DXY,Close_DXY,Volume_DXY,Open_Oil,High_Oil,Low_Oil,Close_Oil,Volume_Oil,Open_Copper,High_Copper,Low_Copper,Close_Copper,Volume_Copper,Open_Gold,High_Gold,Low_Gold,Close_Gold,Volume_Gold,Open_VIX,High_VIX,Low_VIX,Close_VIX,Volume_VIX,Open_RSP,High_RSP,Low_RSP,Close_RSP,Volume_RSP,Open_NYMO,High_NYMO,Low_NYMO,Close_NYMO,Volume_NYMO,Open_NYAD,High_NYAD,Low_NYAD,Close_NYAD,Volume_NYAD,5d_pct_SP500,5d_pct_Yield,5d_pct_DXY,5d_pct_Oil,5d_pct_Copper,5d_pct_Gold,5d_pct_VIX,5d_pct_RSP,5d_pct_NYMO,5d_pct_NYAD,10d_ROC_SP500,10d_ROC_Yield,10d_ROC_DXY,10d_ROC_Oil,10d_ROC_Copper,10d_ROC_Gold,10d_ROC_VIX,10d_ROC_RSP,10d_ROC_NYMO,10d_ROC_NYAD,RSI_14_SP500,RSI_14_Yield,RSI_14_DXY,RSI_14_Oil,RSI_14_Copper,RSI_14_Gold,RSI_14_VIX,RSI_14_RSP,RSI_14_NYMO,RSI_14_NYAD,20d_slope_SP500,20d_slope_Yield,20d_slope_DXY,20d_slope_Oil,20d_slope_Copper,20d_slope_Gold,20d_slope_VIX,20d_slope_RSP,20d_slope_NYMO,20d_slope_NYAD,SMA_3_SP500,SMA_3_Yield,SMA_3_DXY,SMA_3_Oil,SMA_3_Copper,SMA_3_Gold,SMA_3_VIX,SMA_3_RSP,SMA_3_NYMO,SMA_3_NYAD,5d_Slope_SP500,5d_Slope_Yield,5d_Slope_DXY,5d_Slope_Oil,5d_Slope_Copper,5d_Slope_Gold,5d_Slope_VIX,5d_Slope_RSP,5d_Slope_NYMO,5d_Slope_NYAD,Normalized_ATR,BBW,TrendScore_Euclidean,MomentumScore_Euclidean,VolatilityScore_Euclidean,MarketState_Euclidean,EuclideanDist_Euclidean,Diagnostics_Euclidean,TopState,TopDist,AltState,AltDist,DistanceDelta,IsBorderline
2011-11-10,1229.59,1246.22,1227.7,1239.7,4002760000.0,2.03,2.11,2.01,2.06,0.0,77.97,78.17,77.4,77.64,0.0,95.75,98.35,95.2,97.78,347730.0,3.401,3.429,3.318,3.374,44449.0,1771.0,1776.9,1736.6,1759.6,172534.0,33.09,35.5,32.12,32.81,0.0,46.47,46.48,45.72,46.16,632600.0,19.350000381469727,19.350000381469727,19.350000381469727,19.350000381469727,0.0,574.8400268554688,574.8400268554688,574.8400268554688,574.8400268554688,0.0,-1.7008286088094238,-0.4830917874396045,1.2651623842441673,3.9438715849899,-5.977427894663501,-0.3115970766528808,7.573770491803278,-2.0789138735681,-84.05570180936597,-0.1736593417204335,-3.494500190722327,-14.16666666666666,3.699746226793099,4.065559812686259,-8.613217768147353,0.6808948904274192,28.8688138256088,-3.9134054954204855,-92.00743498816924,-0.3847036205103737,50.24590441949599,44.35483870967741,59.5714285714286,73.61237488626024,57.231800766283534,71.11111111111109,51.762479299739766,51.19735755573905,42.123400396943,57.96184592900325,2.597834586466144,-0.0104436090225564,0.0085187969924799,0.6034135338345852,0.0165116541353382,8.107593984962362,-0.0315789473684217,0.140548872180451,-6.483300749699876,2.0158651939908143,1248.24,2.03,77.41333333333334,96.77333333333335,3.449333333333333,1783.4666666666665,32.15,46.53999999999999,34.86666679382324,574.9633585611979,-4.141000000000269,-0.02,0.2279999999999947,0.5879999999999967,-0.0326500000000002,9.609999999999824,0.8640000000000008,-0.2030000000000072,-24.351000213623056,-0.3709960937499972,-0.0033403242720015,0.0771450141460875,1,1,0,Trend Pullback,2.0,"5d%: -1.70%, MA20: +2.60, RSI: 50.2, VIX: 32.81, ATR: -0.0033, BBW: 0.08, Score: [1, 1, 0], Dist: 2.00",Trend Pullback,2.0,Steady Climb,2.23606797749979,0.2360679774997898,True
2011-11-14,1263.85,1263.85,1246.68,1251.78,3219680000.0,2.1,2.1,2.03,2.04,0.0,76.76,77.65,76.64,77.56,0.0,99.3,99.69,97.19,98.14,351523.0,3.474,3.5855,3.471,3.488,39819.0,1789.4,1797.6,1774.2,1778.4,87588.0,31.42,32.85,31.13,31.13,0.0,47.0,47.09,46.49,46.75,345700.0,5.210000038146973,5.210000038146973,5.210000038146973,5.210000038146973,0.0,577.5399780273438,577.5399780273438,577.5399780273438,577.5399780273438,0.0,-0.740611519918799,2.5125628140703515,0.7796257796257811,2.742881072026804,-1.3435157686324417,-0.7090614706046439,4.288107202680069,-0.9114031369224284,-91.46601129687774,0.8380744971212106,-0.1212798212718357,-5.990783410138246,1.824865432584999,5.31172872625818,-3.96475770925111,3.083700440528636,3.905206942590112,-0.1281777397991956,-94.27220746417494,1.947003242940415,53.91937096941063,46.01769911504425,58.38668373879643,63.60153256704982,53.7354731599336,64.63963963963963,48.67428849428362,54.63917525773195,44.72756082287366,59.2067103367395,2.054022556390956,-0.0107593984962406,0.0329172932330823,0.6185413533834566,0.0122214285714284,8.660075187969895,-0.0630451127819559,0.1119699248120298,-6.210421048788204,1.99386624214344,1251.7766666666666,2.053333333333333,77.38,98.30333333333334,3.4418333333333333,1775.3666666666668,31.326666666666664,46.69666666666666,42.0366678237915,579.6566772460938,-3.0760000000002927,0.0129999999999997,0.0929999999999919,0.7919999999999984,-0.0303000000000003,-4.560000000000132,0.5709999999999928,-0.1550000000000045,-0.8109991073608486,2.077008056640584,-0.0024573008036558,0.070155424452844,1,1,0,Trend Pullback,2.0,"5d%: -0.74%, MA20: +2.05, RSI: 53.9, VIX: 31.13, ATR: -0.0025, BBW: 0.07, Score: [1, 1, 0], Dist: 2.00",Trend Pullback,2.0,Steady Climb,2.23606797749979,0.2360679774997898,True
2011-11-15,1251.7,1264.25,1244.34,1257.81,3599300000.0,2.01,2.07,2.0,2.06,0.0,77.48,78.09,77.43,77.88,0.0,98.04,99.84,97.51,99.37,353319.0,3.489,3.5215,3.454,3.5015,38961.0,1782.0,1787.8,1760.9,1782.2,132676.0,31.74,32.55,30.4,31.22,0.0,46.54,47.18,46.3,46.95,646200.0,32.439998626708984,32.439998626708984,32.439998626708984,32.439998626708984,0.0,583.1099853515625,583.1099853515625,583.1099853515625,583.1099853515625,0.0,-1.4193679854536456,-0.4830917874396045,1.578192252510746,2.654958677685948,-0.891593546560987,-0.9448643841707404,13.609898107714692,-1.5929574512680733,-70.09035690527388,0.2303256914806484,3.244738483763987,3.0000000000000027,0.8024851151954282,7.788263369128989,-0.0285510349750106,4.112629980137883,-10.209951107276394,3.5052910052910224,-252.946723370948,5.114106719654621,52.79279279279278,43.51851851851851,60.396039603960354,77.73744706594074,50.67846607669616,61.877782274382845,51.75077239958805,53.43915343915344,42.71754954198846,57.62089773820211,1.4866691729323074,-0.0116541353383458,0.0532932330827048,0.6077443609022533,0.0112522556390977,8.788195488721747,-0.0253909774436097,0.0842030075187959,-7.881082723373763,1.758835458396957,1257.8133333333333,2.053333333333333,77.46,98.83333333333336,3.4843333333333333,1782.9,30.796666666666663,46.96,46.40000057220459,582.413330078125,-1.3530000000000593,0.0039999999999999,0.0789999999999978,0.592999999999989,-0.0067500000000006,-4.510000000000012,0.1179999999999975,-0.0490000000000023,-8.173999595642096,0.9849914550780912,-0.0010756791566294,0.0686300033989111,1,1,0,Trend Pullback,2.0,"5d%: -1.42%, MA20: +1.49, RSI: 52.8, VIX: 31.22, ATR: -0.0011, BBW: 0.07, Score: [1, 1, 0], Dist: 2.00",Trend Pullback,2.0,Steady Climb,2.23606797749979,0.2360679774997898,True
2011-11-17,1236.56,1237.73,1209.43,1216.13,4596450000.0,1.99,2.04,1.94,1.96,0.0,78.36,78.47,77.93,78.29,0.0,101.76,103.37,98.28,98.82,194039.0,3.467,3.492,3.357,3.3825,52912.0,1764.7,1768.0,1711.0,1720.2,229938.0,33.15,36.46,32.89,34.51,0.0,46.05,46.13,44.95,45.27,1266900.0,-139.05999755859375,-139.05999755859375,-139.05999755859375,-139.05999755859375,0.0,562.75,562.75,562.75,562.75,0.0,-1.9012664354279167,-4.854368932038844,0.8371973209685857,1.063612190632024,0.2519264967397738,-2.239145260286424,5.181347150259064,-1.9280762564991227,-818.656303964535,-2.1031985057833325,-3.569757760773895,-5.314009661835739,2.1129516107995405,5.04943127458275,-5.740560122613903,-2.543765225766237,13.147540983606554,-3.966907085277893,-214.5847040698947,-2.2732054468235563,37.75742082090616,30.33707865168539,73.05475504322764,64.3828451882845,28.44770153231177,45.253164556962034,63.55978260869565,37.41007194244607,33.05207619067319,44.17202464734861,0.5533458646616095,-0.0128195488721805,0.1041654135338323,0.6420225563909755,0.0067342105263157,7.696240601503725,0.0801954887218034,0.0362932330827056,-10.236586459597254,1.3590156727267195,1236.95,2.013333333333333,78.11,100.26000000000003,3.456166666666667,1758.9,33.08,46.12,-54.2533327738444,573.0599975585938,-1.1620000000000077,-0.0080000000000001,0.1979999999999904,0.999999999999994,0.0258999999999996,2.349999999999833,0.2579999999999951,-0.0270000000000012,-22.00900039672852,-0.6520080566406705,-0.0009554899558435,0.0627153997042414,1,-2,0,Volatile Chop,3.0,"5d%: -1.90%, MA20: +0.55, RSI: 37.8, VIX: 34.51, ATR: -0.0010, BBW: 0.06, Score: [1, -2, 0], Dist: 3.00",Volatile Chop,3.0,Orderly Decline,3.3166247903554,0.3166247903553998,True
2011-11-22,1192.98,1196.81,1181.65,1188.04,3911710000.0,1.96,1.99,1.94,1.94,0.0,78.32,78.44,77.98,78.23,0.0,97.2,98.7,96.55,98.01,319245.0,3.3075,3.3735,3.2935,3.333,43336.0,1678.5,1706.4,1667.5,1702.4,182848.0,33.12,33.39,31.28,31.97,0.0,44.3,44.5,43.84,44.1,546800.0,-207.75,-207.75,-207.75,-207.75,0.0,548.8300170898438,548.8300170898438,548.8300170898438,548.8300170898438,0.0,-5.5469427019979145,-5.82524271844661,0.4494093477144467,-1.3686223206199055,-4.8122233328573465,-4.477611940298509,2.4023062139653995,-6.070287539936103,-740.4130973943759,-5.878816882384729,-6.887579158567947,-6.28019323671497,2.0346941437328736,1.2500000000000178,-5.66091140673648,-5.380168963983989,16.33915574963609,-7.566547893523367,-291.5452717625386,-5.6620316165392985,38.83564711150917,44.92753623188407,61.8677042801556,63.31074540174251,29.902755267423046,45.5613577023499,48.66735894773277,37.84403669724773,34.04654459730463,42.5353607189631,-1.8184962406015288,-0.0132105263157895,0.1426616541353375,0.4348796992481172,-0.0113417293233083,0.959248120300728,0.2190676691729314,-0.072015037593986,-15.568045070476106,0.19170702023612,1198.89,1.97,78.18333333333332,97.44666666666669,3.346,1702.0333333333335,32.29333333333333,44.54333333333333,-171.95333353678384,555.9833374023438,-15.092000000000064,-0.0210000000000002,0.0700000000000015,-1.0080000000000038,-0.0479500000000002,-25.640000000000143,0.1869999999999982,-0.616000000000006,-51.28499984741211,-6.679998779296894,-0.0127032759839736,0.087509805624418,-4,-2,0,Sharp Decline,2.23606797749979,"5d%: -5.55%, MA20: -1.82, RSI: 38.8, VIX: 31.97, ATR: -0.0127, BBW: 0.09, Score: [-4, -2, 0], Dist: 2.24",Sharp Decline,2.23606797749979,Orderly Decline,2.449489742783178,0.21342176528338808,True
2011-11-23,1187.48,1187.48,1161.79,1161.79,3798940000.0,1.92,1.96,1.88,1.88,0.0,78.23,79.18,78.17,79.0,0.0,97.79,97.87,95.35,96.17,283449.0,3.31,3.367,3.234,3.279,46539.0,1699.9,1710.8,1677.1,1695.9,173328.0,32.91,34.57,32.68,33.98,0.0,43.69,43.69,43.04,43.05,1564000.0,-283.54998779296875,-283.54998779296875,-283.54998779296875,-283.54998779296875,0.0,535.8300170898438,535.8300170898438,535.8300170898438,535.8300170898438,0.0,-6.073198535059143,-6.930693069306937,1.0747185261003045,-6.25791987523151,-5.897546276366771,-4.418643972270742,1.4025663980901104,-6.697009102730823,405.0765779759735,-6.539103773710442,-5.476364819786827,-4.081632653061229,1.3730270755806462,0.4491330687278028,-4.707933740191805,-5.341594105827186,-6.028761061946907,-5.9016393442623,1121.671688831138,-5.710215128830276,28.046840477242583,36.231884057971,70.91561938958704,55.01432664756449,26.676714393368545,37.52703677000726,56.07117934403349,26.89265536723164,26.393115972299128,32.76768908844281,-2.892383458646656,-0.0143157894736842,0.1472180451127816,0.4265037593984948,-0.0151112781954888,-0.4963909774436599,0.2494511278195475,-0.1179924812030091,-18.07517294847876,-0.3654732840401927,1180.9366666666667,1.9266666666666663,78.51,97.03333333333336,3.305,1692.3,32.953333333333326,43.83333333333332,-229.0999959309896,546.0933430989584,-12.089000000000189,-0.0160000000000001,0.0149999999999922,-1.1060000000000076,-0.0382500000000006,-18.540000000000283,-0.4680000000000009,-0.5000000000000064,-36.01600036621094,-5.810998535156325,-0.0104054949689704,0.1056745670022462,-4,-2,0,Sharp Decline,2.23606797749979,"5d%: -6.07%, MA20: -2.89, RSI: 28.0, VIX: 33.98, ATR: -0.0104, BBW: 0.11, Score: [-4, -2, 0], Dist: 2.24",Sharp Decline,2.23606797749979,Orderly Decline,2.449489742783178,0.21342176528338808,True
2011-11-25,1161.41,1172.66,1158.66,1158.67,1664200000.0,1.92,1.97,1.91,1.97,0.0,79.17,79.7,79.13,79.61,0.0,95.79,97.55,94.99,96.77,185841.0,3.272,3.274,3.268,3.268,115.0,1690.09998,1693.5,1675.30005,1685.5,28.0,34.61,34.77,33.12,34.47,0.0,42.89,43.46,42.07,42.96,621500.0,-268.989990234375,-268.989990234375,-268.989990234375,-268.989990234375,0.0,532.3300170898438,532.3300170898438,532.3300170898438,532.3300170898438,0.0,-4.724823826400137,0.5102040816326481,1.6860390854515073,-2.0744788504351352,-3.385070214338504,-2.017207301476576,-0.1159084323384518,-5.102717031146464,93.43448508334288,-5.405594475372055,-6.53625877228361,-4.368932038834961,2.5373518804739703,-1.0329310697484215,-3.141671606401908,-4.211184360081832,5.059433099664723,-6.932409012131702,-1490.1291210927816,-7.395102598920666,28.654627539503394,44.736842105263165,72.7272727272727,55.8782201405152,27.20983858570333,37.33859397417506,57.4800416522041,27.168949771689512,29.608917991060736,33.33627517211093,-4.075127819548929,-0.0148872180451128,0.1590075187969891,0.3376691729323295,-0.0184233082706767,-1.6831578947368635,0.2716616541353374,-0.1687142857142874,-20.2037668220979,-0.9380673057154914,1169.5,1.93,78.94666666666667,96.98333333333336,3.293333333333333,1694.6,33.47333333333333,43.37,-253.42999267578125,538.9966837565104,-13.629000000000245,-0.0230000000000002,0.162999999999988,-0.4700000000000059,-0.0275999999999999,-7.130000000000023,-0.1090000000000041,-0.5520000000000053,-38.46199798583984,-7.050994873046944,-0.0117626243883074,0.1153073117934528,-4,-2,0,Sharp Decline,2.23606797749979,"5d%: -4.72%, MA20: -4.08, RSI: 28.7, VIX: 34.47, ATR: -0.0118, BBW: 0.12, Score: [-4, -2, 0], Dist: 2.24",Sharp Decline,2.23606797749979,Orderly Decline,2.449489742783178,0.21342176528338808,True
2011-11-28,1158.67,1197.35,1158.67,1192.55,3920750000.0,2.06,2.08,1.95,1.96,0.0,79.24,79.4,78.76,79.29,0.0,97.5,100.74,97.13,98.21,311735.0,3.31,3.4025,3.303,3.3605,46873.0,1685.4,1722.4,1684.0,1710.8,175525.0,31.93,33.11,29.47,32.13,0.0,44.2,44.53,43.96,44.31,1760863.0,-140.72000122070312,-140.72000122070312,-140.72000122070312,-140.72000122070312,0.0,544.4400024414062,544.4400024414062,544.4400024414062,544.4400024414062,0.0,-1.90021799037553,-2.487562189054715,1.6277877467316235,0.821270916743666,-1.2198706643151147,-0.8289374529012794,0.406250000000008,-1.92563081009296,25.51957939041336,-3.724137499309244,-5.64149226569608,-4.854368932038844,3.05432804782948,-0.7879583796343126,-2.973870362350217,-4.323024439349032,6.957390146471387,-6.0830860534124565,-238.5721289924346,-7.185601950993947,36.146915026869785,47.88732394366197,68.76006441223839,56.24709707385044,37.74509803921571,35.079895949461175,53.69649805447472,35.49039433771489,39.26903687854129,38.57397381462251,-4.509353383458682,-0.0105338345864662,0.1543007518796969,0.3077969924812024,-0.0183857142857143,-2.5948872180451765,0.2252030075187963,-0.1865037593984972,-20.342480909734743,-1.3235183601092717,1171.003333333333,1.9366666666666663,79.3,97.05000000000004,3.3025,1697.4,33.526666666666664,43.44,-231.08665974934897,537.5333455403646,-14.515000000000144,-0.0160000000000003,0.3879999999999912,-0.2030000000000146,-0.0292000000000007,-6.190000000000267,0.6009999999999962,-0.5740000000000064,-40.13099670410155,-8.412994384765698,-0.0121713974256845,0.1120162438999147,-3,-2,0,Orderly Decline,1.7320508075688772,"5d%: -1.90%, MA20: -4.51, RSI: 36.1, VIX: 32.13, ATR: -0.0122, BBW: 0.11, Score: [-3, -2, 0], Dist: 1.73",Orderly Decline,1.7320508075688772,Sharp Decline,2.0,0.2679491924311228,True
2011-12-05,1244.33,1266.73,1244.33,1257.08,4148060000.0,2.08,2.11,2.04,2.05,0.0,78.57,78.68,78.19,78.61,0.0,101.23,102.44,100.24,100.99,239380.0,3.5855,3.636,3.5435,3.6155,36125.0,1751.0,1758.8,1721.1,1734.5,117520.0,26.74,28.31,26.0,27.84,0.0,47.06,47.29,46.6,46.87,687100.0,68.08999633789062,68.08999633789062,68.08999633789062,68.08999633789062,0.0,566.8400268554688,566.8400268554688,566.8400268554688,566.8400268554688,0.0,5.411093874470674,4.591836734693877,-0.8576113002900843,2.830668974646166,7.588156524326739,1.3853168108487246,-13.352007469654536,5.777476867524256,-148.3868645162242,4.114323766368222,3.4080533048163497,1.990049751243772,0.7562163547808254,3.675187352427889,6.275720164609044,0.5448959480609972,-13.0,3.740593182824248,-160.73498882097374,0.2369631928326621,51.26830669091604,50.769230769230745,62.06896551724132,57.83397471137987,58.209916291049566,41.60611854684511,40.721940214326,50.72639225181596,53.87889551472065,44.84985046739954,-2.934421052631638,-0.0009172932330827,0.1125338345864638,0.1944736842105252,-0.0033105263157895,-4.0306766917293455,-0.0803157894736852,-0.1256165413533843,-11.032661579605334,-1.944209966444436,1248.6466666666663,2.07,78.52,100.71666666666668,3.578,1741.8666666666666,27.59,46.51999999999999,8.72999938329061,559.2833455403646,15.284999999999837,0.0279999999999998,-0.2000000000000124,0.5909999999999901,0.0591499999999997,10.189999999999722,-1.245000000000004,0.5989999999999897,35.713000774383566,3.4779968261718595,0.0121591306838067,0.112703556627746,0,1,-1,Trend Pullback,1.4142135623730951,"5d%: +5.41%, MA20: -2.93, RSI: 51.3, VIX: 27.84, ATR: 0.0122, BBW: 0.11, Score: [0, 1, -1], Dist: 1.41",Trend Pullback,1.4142135623730951,Volatile Chop,1.4142135623730951,0.0,True
2011-12-12,1255.05,1255.05,1227.25,1236.47,3600570000.0,2.03,2.03,1.99,2.01,0.0,78.72,79.64,78.63,79.57,0.0,99.58,99.68,97.54,97.77,279146.0,3.567,3.5715,3.435,3.464,35326.0,1716.8,1718.6,1660.3,1668.2,165096.0,26.78,27.73,25.64,25.67,0.0,46.23,46.23,45.45,45.85,535900.0,-43.04999923706055,-43.04999923706055,-43.04999923706055,-43.04999923706055,0.0,556.010009765625,556.010009765625,556.010009765625,556.010009765625,0.0,-1.6395137938715054,-1.951219512195124,1.2212186744688935,-3.188434498465198,-4.190291799197898,-3.82242721245315,-7.794540229885049,-2.176232131427347,-163.22514547280736,-1.9105949786085152,3.6828644501278873,2.5510204081632626,0.3531340648253112,-0.4480195499439898,3.0798988245796632,-2.490063128360997,-20.105820105820104,3.475513428120069,-69.40733451988706,2.125120724475771,60.442779618690864,53.52112676056337,63.65591397849461,53.03354746609563,60.164141414141405,47.8635990139688,30.53763440860216,59.0144230769231,59.37113275713735,51.20185874062343,1.0266390977443471,0.001736842105263,0.057548872180449,0.0856992481202984,0.008610902255639,-1.8179699248120924,-0.2799323308270682,0.0288270676691709,4.280669048495758,-0.7843377364309304,1242.003333333333,2.01,79.00333333333333,98.50666666666667,3.5071666666666665,1699.4666666666665,27.546666666666667,46.04999999999999,-16.683333079020183,559.0333455403646,-2.790000000000024,-0.0120000000000002,0.033999999999986,-0.6100000000000093,-0.0191500000000004,-5.380000000000411,-0.0460000000000041,-0.1700000000000051,-14.982999038696292,-1.2660034179687685,-0.00225642352827,0.1076011866471883,1,1,0,Trend Pullback,2.0,"5d%: -1.64%, MA20: +1.03, RSI: 60.4, VIX: 25.67, ATR: -0.0023, BBW: 0.11, Score: [1, 1, 0], Dist: 2.00",Trend Pullback,2.0,Steady Climb,2.23606797749979,0.2360679774997898,True
2011-12-15,1212.12,1225.6,1212.12,1215.75,3810340000.0,1.9,1.94,1.9,1.91,0.0,80.51,80.62,80.11,80.24,0.0,94.89,95.99,93.31,93.87,273761.0,3.277,3.33,3.2325,3.267,42330.0,1580.0,1596.5,1562.5,1577.2,189916.0,24.38,25.28,23.88,25.11,0.0,45.1,45.25,44.74,44.85,923300.0,-100.51000213623048,-100.51000213623048,-100.51000213623048,-100.51000213623048,0.0,544.010009765625,544.010009765625,544.010009765625,544.010009765625,0.0,-1.506865961842263,-3.045685279187816,1.8144905468848949,-4.545454545454541,-6.657142857142862,-7.949107038636627,-17.914351095129135,-1.9028871391076008,89.2487309002973,-1.9077185988779053,-2.3164441016246373,-9.905660377358494,2.4514811031665085,-6.317365269461073,-7.555178268251272,-9.345901827796288,-8.391098139365194,-3.27798145352598,179.11693091117883,-1.7624662624182053,64.09382716049379,45.454545454545446,57.07865168539318,42.41631799163181,49.944071588366896,31.562819203268617,22.4381625441696,61.31736526946111,59.49589631823636,55.81557192965822,2.53838345864658,0.0014586466165413,0.071661654135339,0.0047969924811998,0.0072372180451126,-2.8554887218045635,-0.4624210526315788,0.0803233082706764,8.330067543875904,-0.1288575136571951,1217.7666666666669,1.923333333333333,80.33999999999999,96.32000000000004,3.329,1609.0666666666668,25.52,44.883333333333326,-123.48666636149088,543.163330078125,-7.452000000000175,-0.0230000000000001,0.5059999999999873,-0.6050000000000101,-0.0559000000000002,-30.670000000000027,-1.0070000000000052,-0.3580000000000065,-36.81999969482423,-5.133007812500081,-0.0061295496607034,0.1024941485741327,1,1,0,Trend Pullback,2.0,"5d%: -1.51%, MA20: +2.54, RSI: 64.1, VIX: 25.11, ATR: -0.0061, BBW: 0.10, Score: [1, 1, 0], Dist: 2.00",Trend Pullback,2.0,Steady Climb,2.23606797749979,0.2360679774997898,True
2012-04-09,1397.45,1397.45,1378.24,1382.2,3468980000.0,2.03,2.04,2.02,2.04,0.0,79.9,80.09,79.65,79.73,0.0,102.53,102.6,100.81,102.46,205924.0,3.779,3.7995,3.705,3.72,52974.0,1641.0,1649.9,1636.7,1643.9,83338.0,18.94,18.94,17.93,18.81,0.0,50.65,50.82,50.5,50.66,496200.0,-194.6300048828125,-194.6300048828125,-194.6300048828125,-194.6300048828125,0.0,627.6500244140625,627.6500244140625,627.6500244140625,627.6500244140625,0.0,-1.865144447521072,-8.108108108108114,1.0135563157227967,-0.5435837701417201,-2.745098039215688,-1.6747413122794377,21.3548387096774,-2.3327549643339163,205.15837034789945,-3.2240614936542067,-1.067203011931761,-8.92857142857143,0.4915553314847498,-4.126508842518961,-2.323749507680184,-1.112848893166507,26.92307692307692,-1.9547125991871583,223.03735250259336,-3.165829803466546,37.0693701304797,24.242424242424264,54.24242424242428,36.90088413215449,37.05479452054797,44.80922803904173,75.03320053120851,32.118451025056984,35.39385624688917,33.26691559605328,1.2642030075187831,0.0024661654135337,-0.0456165413533853,-0.2063684210526331,-0.0020522556390978,-1.8648872180451528,0.0245639097744357,0.0107819548872172,-4.624684127112081,-0.3709093136895035,1393.08,2.15,79.85333333333334,102.41333333333336,3.768666666666667,1629.3666666666668,17.316666666666666,51.15666666666666,-150.62999979654947,635.5033365885416,-4.086000000000122,-0.0050000000000002,0.3219999999999873,-0.3180000000000015,-0.0189500000000003,-14.920000000000329,0.3199999999999974,-0.1870000000000032,-26.7479989528656,-3.7790039062500127,-0.0029561568513964,0.0324106824305491,1,-2,2,Steady Climb,3.1622776601683795,"5d%: -1.87%, MA20: +1.26, RSI: 37.1, VIX: 18.81, ATR: -0.0030, BBW: 0.03, Score: [1, -2, 2], Dist: 3.16",Steady Climb,3.1622776601683795,Orderly Decline,3.3166247903554,0.1543471301870203,True
2012-04-17,1369.57,1392.76,1369.57,1390.78,3456200000.0,2.0,2.02,1.99,2.01,0.0,79.56,80.17,79.39,79.47,0.0,103.15,105.07,102.66,104.2,244523.0,3.628,3.6545,3.5845,3.647,68255.0,1653.7,1658.4,1635.2,1651.1,142002.0,18.66,18.66,17.58,18.46,0.0,50.74,51.27,50.68,51.13,375300.0,3.680000066757202,3.680000066757202,3.680000066757202,3.680000066757202,0.0,640.0599975585938,640.0599975585938,640.0599975585938,640.0599975585938,0.0,2.369368242074499,1.0050251256281229,-0.5257228689448001,3.14789150663235,-0.0821917808219163,-0.5780694887698057,-9.465424227562524,2.815202091293001,-101.41023180479394,3.9767341026564207,-1.9914872026158488,-8.219178082191792,0.8246637909160137,-0.97880832462226,-6.988013261922976,-1.7026850032744067,18.0306905370844,-2.180983355653343,-37.09401492736711,-2.646552464415264,42.92501952616506,37.142857142857125,55.55555555555548,42.05180294565771,33.40455840455839,42.31818181818178,62.29648671808055,41.32901134521883,51.66611789776551,43.13984992301966,-2.053511278195524,-0.0188646616541354,0.0198120300751858,-0.2869323308270692,-0.0118048872180451,-0.2718796992481754,0.2688721804511275,-0.1001954887218057,-5.7147671238820354,-1.5477443150111878,1376.87,1.993333333333333,79.63333333333334,103.32000000000004,3.634,1653.6666666666667,19.186666666666664,50.65333333333333,-65.42333483695984,632.2933349609375,2.3509999999999844,-0.0070000000000001,-0.0580000000000063,0.3949999999999931,-0.0056500000000007,-2.2100000000001043,-0.2150000000000004,0.1599999999999979,39.06500244140629,2.9839965820312724,0.0016904183264067,0.0499491385119725,0,0,2,Steady Climb,2.23606797749979,"5d%: +2.37%, MA20: -2.05, RSI: 42.9, VIX: 18.46, ATR: 0.0017, BBW: 0.05, Score: [0, 0, 2], Dist: 2.24",Steady Climb,2.23606797749979,Trend Pullback,2.449489742783178,0.21342176528338808,True
